Cluster,Predicted_Skill_Text,Matched_Course_Index,Course_Code,Course_Title,Cosine_Similarity
global_56,global_56,8082,NEU 63,Introduction to Functional Neuroanatomy,0.6004205942153931
global_56,global_56,2717,COMPSCI 61B,Data Structures,0.6398156881332397
global_56,global_56,2758,COMPSCI 250,VLSI Systems Design,0.4356912076473236
global_56,global_56,5738,IND ENG C253,Supply Chain and Logistics Management,0.5659915208816528
global_56,global_56,1162,BIO ENG 282,Model-Based Design of Clinical Therapies,0.6089197993278503
global_56,global_56,7288,MEC ENG 241A,Marine Hydrodynamics I,0.5293393135070801
global_56,global_56,5644,HISTORY 285S,Research Seminars: History of Science,0.5642207264900208
global_56,global_56,5673,IND ENG 10,Computer Programming for Analytics,0.5937581062316895
global_56,global_56,3727,EL ENG 219B,Logic Synthesis,0.6161407232284546
global_56,global_56,2346,CIV ENG 273,Advanced GeoEngineering Testing and Design,0.573611855506897
global_56,global_56,1488,MBA 263,Marketing Analytics,0.5781228542327881
global_56,global_56,1303,EWMBA 266,Sales Force Management and Channel Strategy,0.6282691955566406
global_56,global_56,1491,MBA 266,Sales Force Management and Channel Strategy,0.6312025785446167
global_56,global_56,1063,BIO ENG 104,Biological Transport Phenomena,0.6074494123458862
global_56,global_56,2306,CIV ENG 240,Civil Engineering Materials,0.5965479016304016
global_56,global_56,2738,COMPSCI C177,Algorithmic Economics,0.6449387073516846
global_56,global_56,8072,NAV SCI 154,Fundamentals of Maneuver Warfare,0.6087548732757568
global_56,global_56,2436,COG SCI H195,Special Study for Honors Candidates,0.5337104797363281
global_56,global_56,7334,MEC ENG 285D,Engineering Rheology,0.6028622984886169
global_56,global_56,1511,MBA 290K,Innovation in Services and Business Models,0.5933103561401367
global_56,global_56,1324,EWMBA 290S,Strategy for the Information Technology Firm,0.6447324752807617
global_56,global_56,2737,COMPSCI C176,Algorithms for Computational Biology,0.5684489607810974
global_56,global_56,4403,ESPM 195,Senior Thesis,0.5679826736450195
global_56,global_56,1665,UGBA 157,Special Topics in the Management of Organizations,0.6443076729774475
global_56,global_56,3662,EECS 151LB,Field-Programmable Gate Array Laboratory,0.6387827396392822
global_56,global_56,1300,EWMBA 264,High Technology Marketing Management,0.6059202551841736
global_56,global_56,7926,MUSIC 157A,Orchestration,0.5288936495780945
global_56,global_56,4628,FILIPN 100AB,Intermediate Filipino AB,0.5810896158218384
global_56,global_56,2753,COMPSCI 197,Field Study,0.5861536264419556
global_56,global_56,7332,MEC ENG 285C,Electrodynamics of Continuous Media,0.6304563283920288
global_93,global_93,1393,XMBA 253,Decision Making,0.5902209281921387
global_93,global_93,1478,MBA 255G,"Gender, Equity, and Leadership in the 21st Century",0.5847911834716797
global_93,global_93,9244,PSYCH 237E,Professional Development in Clinical Science,0.6256593465805054
global_93,global_93,1392,XMBA 252,Managerial Negotiations,0.5720369815826416
global_93,global_93,3491,EDUC C251A,"Indigenous Language Revitalization: Contexts, Methods, Outcomes",0.6039681434631348
global_93,global_93,9138,PSYCH 109,History of Psychology,0.5833942890167236
global_93,global_93,1655,UGBA 146,Project Management,0.6372455358505249
global_93,global_93,1333,EWMBA 291R,Building Trust-Based Relationships,0.6063200831413269
global_93,global_93,1695,UGBA 191I,Improvisational Leadership,0.6273033618927002
global_93,global_93,9330,PB HLTH C155,Sociology of Health and Medicine,0.5729326009750366
global_93,global_93,1579,PHDBA 249A,Doctoral Seminar in Operations Management I,0.6381545066833496
global_93,global_93,9139,PSYCH 110,Introduction to Biological Psychology,0.555211067199707
global_93,global_93,9967,SOC WEL 116H,Homelessness in America,0.5326317548751831
global_93,global_93,1662,UGBA 155,Leadership,0.6362384557723999
global_93,global_93,8176,NUC ENG 167,Risk-Informed Design for Advanced Nuclear Systems,0.6721380949020386
global_93,global_93,2237,CIV ENG 132,Applied Structural Mechanics,0.5831676125526428
global_93,global_93,4379,ESPM 176A,"Climate Change, Ecosystems, and Solutions",0.6153457164764404
global_93,global_93,1289,EWMBA 256,Global Leadership,0.684417188167572
global_93,global_93,9954,SLAVIC 375B,Teaching Methods of Reading and Composition,0.6040256023406982
global_93,global_93,2328,CIV ENG 261,Infrastructure Systems Management,0.6390821933746338
global_93,global_93,9047,POL SCI 249A,Special Topics in Area Studies,0.5695695877075195
global_93,global_93,9921,SLAVIC 198,Supervised Group Study for Undergraduates,0.6168397665023804
global_93,global_93,5747,IND ENG 263B,Applied Stochastic Process II,0.553510308265686
global_93,global_93,10532,THEATER 111,Advanced Acting Studio,0.5223383903503418
global_93,global_93,3400,EDUC 207C,"Assessment of Developmental, Learning, and Socio-emotional-behavioral Disorders in Children",0.6059213280677795
global_93,global_93,1626,UGBA 102B,Managerial Accounting,0.5423509478569031
global_93,global_93,2960,DEV ENG 206,Ethical Reflection and Portfolio Building,0.652706503868103
global_93,global_93,1377,XMBA 202,Financial Accounting,0.5792384147644043
global_93,global_93,2321,CIV ENG 256,Transportation Sustainability,0.5883079767227173
global_93,global_93,1287,EWMBA 254,Power and Politics in Organizations,0.6228916049003601
global_93,global_93,9900,SLAVIC C139,Language Spread,0.5389253497123718
global_93,global_93,4565,ETH STD C375,Critical Pedagogy: Instructor Training,0.6330899000167847
global_93,global_93,1706,UGBA 192ID,Impact Startup Disco,0.6496304869651794
global_93,global_93,1580,PHDBA 249B,Doctoral Seminar in Operations Management II,0.6359647512435913
global_93,global_93,3956,ENGIN 270D,Entrepreneurship for Engineers,0.6189089417457581
global_93,global_93,4260,ESPM 6,Environmental Biology,0.6026304960250854
global_93,global_93,527,ARCH 142,Sustainability Colloquium,0.6470927000045776
global_93,global_93,3392,EDUC 201A,Psychology of Reading,0.5023833513259888
global_93,global_93,3393,EDUC 201B,Seminars in Intellectual Development,0.6639196872711182
global_93,global_93,9224,PSYCH 208,Methods in Computational Modeling for Cognitive Science,0.632196843624115
global_93,global_93,4917,GWS 181AC,Prison Abolition,0.5909739136695862
global_93,global_93,9326,PB HLTH N150B,Human Health and the Environment in a Changing World,0.615639328956604
global_93,global_93,8894,POL SCI 138E,The Varieties of Capitalism: Political Economic Systems of the World,0.6423608064651489
global_93,global_93,1561,MBA 298X,MBA Exchange Program,0.583195686340332
global_93,global_93,10447,STAT 222,Masters of Statistics Capstone Project,0.6164270043373108
global_93,global_93,1343,EWMBA 292J,Haas Sustainable Investment Fund,0.5951652526855469
global_93,global_93,1403,XMBA 291RA,Building Trust-Based Relationships: Part I,0.5402710437774658
global_93,global_93,4423,ESPM C218,Urban Forestry,0.5851079821586609
global_93,global_93,4228,ENVECON C118,Introductory Applied Econometrics,0.6036182641983032
global_93,global_93,2961,DEV ENG 210,Development Engineering Research and Practice Seminar,0.669192910194397
global_91,global_91,3910,ENGIN 203,Designing for the Human Body,0.5967353582382202
global_91,global_91,5754,IND ENG 270,Current Readings in Innovation,0.6363562941551208
global_91,global_91,1143,BIO ENG 244,Introduction to Protein Informatics,0.640612006187439
global_91,global_91,1087,BIO ENG C142,"Machine Learning, Statistical Models, and Optimization for Molecular Problems",0.583541750907898
global_91,global_91,1822,CHM ENG 197,Field Study in Chemical Engineering,0.618529200553894
global_91,global_91,1966,CHEM C271C,Chemical Biology III - Contemporary Topics in Chemical Biology,0.5585182905197144
global_91,global_91,5686,IND ENG 150,Production Systems Analysis,0.6024096012115479
global_91,global_91,2734,COMPSCI 172,Computability and Complexity,0.5452122688293457
global_91,global_91,1139,BIO ENG C237,Adv Designing for the Human Body,0.5586205124855042
global_91,global_91,1901,CHEM 125,Physical Chemistry Laboratory,0.496998131275177
global_91,global_91,1935,CHEM 223A,Chemical Kinetics,0.4906894564628601
global_91,global_91,1086,BIO ENG 140L,Synthetic Biology Laboratory,0.5913459062576294
global_91,global_91,8520,PHYS ED 2,Physical Education Activities,0.5611280798912048
global_91,global_91,8563,PHYSICS 89,Introduction to Mathematical Physics,0.548749566078186
global_91,global_91,2875,DATA C102,"Data, Inference, and Decisions",0.5982503294944763
global_91,global_91,2744,COMPSCI C187,Data Engineering,0.633377194404602
global_91,global_91,10313,SPANISH R1A,Reading and Composition Through Readings from the Spanish-Speaking World,0.6193085312843323
global_91,global_91,2874,DATA C101,Data Engineering,0.633377194404602
global_91,global_91,3911,ENGIN 204A,The digital transformation in industry,0.6240595579147339
global_91,global_91,2838,CYBER 290,Special Topics,0.6362802982330322
global_91,global_91,1963,CHEM 270B,Advanced Biophysical Chemistry II,0.5478724241256714
global_91,global_91,4706,MFE 230O,Applied Finance Project,0.5512704253196716
global_91,global_91,7242,MEC ENG 206,Engineering Design and Prototyping: Pedagogy & Assessment,0.6113059520721436
global_91,global_91,2733,COMPSCI 171,Cryptography,0.5432030558586121
global_91,global_91,10349,SPANISH 112,Studies in Spanish Culture,0.5628942251205444
global_91,global_91,9354,PB HLTH 200J,Health Policy and Management Breadth Course,0.6110193133354187
global_91,global_91,8650,PHYSICS 290T,Seminar,0.6485530734062195
global_91,global_91,10326,SPANISH 30,Don Quixote in English,0.37659186124801636
global_91,global_91,3632,EGYPT 100A,Introduction to Egyptian Hieroglyphs,0.6032081246376038
global_91,global_91,7267,MEC ENG 227,Mechanical Behavior of Composite Materials,0.5687524080276489
global_91,global_91,3870,ENGIN 40,Engineering Thermodynamics,0.5158778429031372
global_91,global_91,8638,PHYSICS 290F,Seminar,0.6485530734062195
global_91,global_91,3071,EPS C178,Applied Geophysics,0.577634334564209
global_91,global_91,2674,CMPBIO 201,Classics in Computational Biology,0.6295443177223206
global_91,global_91,2675,CMPBIO C210,Introduction to Quantitative Methods In Biology,0.6248515248298645
global_91,global_91,1962,CHEM 270A,Advanced Biophysical Chemistry I,0.5661925077438354
global_91,global_91,5639,HISTORY 285E,Research Seminars: Latin America,0.5593194365501404
global_91,global_91,9155,PSYCH 125,The Developing Brain,0.5428258180618286
global_91,global_91,2846,DANISH 1B,Beginning Danish,0.590371310710907
global_91,global_91,9745,RHETOR 240F,Rhetorical Theory and Criticism: Legal Rhetoric and Philosophy,0.4925406575202942
global_91,global_91,2876,DATA C104,Human Contexts and Ethics of Data - DATA/History/STS,0.6489080786705017
global_91,global_91,5576,HISTORY 175E,History of Modern Israel: From the Emergence of Zionism to Our Time,0.5225749611854553
global_91,global_91,5640,HISTORY 285F,Research Seminars: Asia,0.5663317441940308
global_91,global_91,2857,DATASCI 241,Experiments and Causal Inference,0.5740596055984497
global_91,global_91,2710,COMPSCI W10,The Beauty and Joy of Computing,0.6418895125389099
global_91,global_91,9248,PSYCH 237S,Introduction to Clinical Supervision,0.5878093242645264
global_91,global_91,1140,BIO ENG 241,Probabilistic Modeling in Computational Biology,0.6116538047790527
global_91,global_91,3482,EDUC 245A,Approaches in Teaching English as a Second Language,0.5350453853607178
global_91,global_91,7737,MCELLBI 249M,Research Review in Genetics and Development: Saccharomyces Cerevisiae Microtubule Cytoskeleton,0.5552756786346436
global_91,global_91,2776,COMPSCI 280A,Intro to Computer Vision and Computational Photography,0.5804613828659058
global_81,global_81,4610,XMUSIC 27,Introduction to Western Music,0.5077991485595703
global_81,global_81,4619,XSEASIA R5A,"Self, Representation, and Nation",0.5585063099861145
global_81,global_81,4642,FILM 45,Television Studies,0.499194860458374
global_81,global_81,4661,FILM 177,Entertainment Law,0.5196530222892761
global_81,global_81,10618,TURKISH 100A,Intermediate Modern Turkish,0.48415833711624146
global_81,global_81,10454,STAT C239B,Quantitative Methodology in the Social Sciences Seminar,0.629815936088562
global_81,global_81,10619,TURKISH 100B,Intermediate Modern Turkish,0.48415833711624146
global_81,global_81,892,ART 172,Advanced Digital Media: Computer Graphics Studio,0.6067456007003784
global_81,global_81,4644,FILM 84,Sophomore Seminar,0.4974908232688904
global_81,global_81,10620,TURKISH 101A,Readings in Modern Turkish,0.4165716767311096
global_81,global_81,2764,COMPSCI 262A,Advanced Topics in Computer Systems,0.6282569169998169
global_81,global_81,2727,COMPSCI 162,Operating Systems and System Programming,0.6441043615341187
global_81,global_81,891,ART N171,Digital Video: The Architecture of Time,0.5814324617385864
global_81,global_81,2850,DATASCI 205,Fundamentals of Data Engineering,0.5292230248451233
global_81,global_81,890,ART 171,Video Projects,0.5511974096298218
global_81,global_81,855,ART 26,Moving Image: Foundations,0.579285740852356
global_81,global_81,4643,FILM 50,Introduction to Film for Nonmajors,0.5346735119819641
global_81,global_81,4648,FILM C115,"The American Detective in Fiction, Film, and Television",0.45561739802360535
global_81,global_81,894,ART 174,Advanced Digital Video,0.5908341407775879
global_81,global_81,10612,TIBETAN 299,Thesis Preparation and Related Research,0.5458803772926331
global_81,global_81,10613,TIBETAN 601,Individual Study for Master's Students,0.5859572887420654
global_81,global_81,4636,FILM 25,Introduction to Digital Video Production,0.5918642282485962
global_81,global_81,4080,ENGLISH 138,Studies in World Literature in English,0.555222749710083
global_81,global_81,4946,GEOG N20,Globalization,0.643008291721344
global_81,global_81,896,ART 180,Advanced Digital Photography,0.5442913770675659
global_81,global_81,4660,FILM 176,Pitch to Production,0.6053258180618286
global_81,global_81,6214,JOURN 112,Audio Podcasting,0.5457545518875122
global_81,global_81,851,ART 21,Digital Photography: Foundations,0.5583020448684692
global_81,global_81,6186,JEWISH 122,Topics in Judaism,0.5098698735237122
global_81,global_81,10614,TIBETAN 602,Individual Study for Doctoral Students,0.5805892944335938
